LOC_ID,website,google_rating,google_reviews_count,google_maps_url,google_phone,google_hours_mon,google_hours_tue,google_hours_wed,google_hours_thu,google_hours_fri,google_hours_sat,google_hours_sun,google_photo_url,google_place_id,match_confidence,food_info,surveillance_cameras,religious_affiliation
13254,https://www.plasp.com/SearchForCare?type=0&lid=&sn=Inglewood+Heights+Junior+P.S.+Toronto&pt=,5.0,1.0,https://maps.google.com/?cid=3645605762324415366,(647) 484-4372,"7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM",Closed,Closed,,ChIJobI-WyrS1IkRhsN2JiDLlzI,high,,,
13256,http://schoolweb.tdsb.on.ca/blythwood/,,,https://maps.google.com/?cid=12787788493135826047,(416) 393-9105,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJVxiCItcyK4gRf0wwxOFZd7E,high,,,
13257,https://www.unicorndaycare.com/,,,https://maps.google.com/?cid=7880046531343635663,,,,,,,,,,ChIJ80Zl3PI1K4gRz1RJ6pGMW20,high,,,
13285,http://tinyexplorersacademy.ca/,4.4,50.0,https://maps.google.com/?cid=15995133224092497520,(416) 489-7788,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJF1zt60czK4gRcPYU5esg-t0,high,,,
13286,http://www.sunshinekidsetobicoke.ca/,4.2,39.0,https://maps.google.com/?cid=5070224252125869893,(416) 622-7529,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJBxN7eAA4K4gRRXeIFxgOXUY,high,,,
13287,https://yesodeihatorah.ca/,,,https://maps.google.com/?cid=10033591926827531758,(416) 787-1101,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,8:30 AM – 5:00 PM,8:30 AM – 12:30 PM,Closed,8:30 AM – 2:00 PM,,ChIJAYz0eKozK4gR7j3Ie7J6Pos,high,,,
13295,https://www.chabadmt.com/,4.6,28.0,https://maps.google.com/?cid=4103359519903019882,(416) 516-2005,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,ChIJM5ljX4I0K4gRanOJKb4P8jg,high,,,
13304,http://vedicroots.ca/,,,https://maps.google.com/?cid=4014886488369227414,(416) 916-7005,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJ_5Hv1vbQ1IkRlmbDSP29tzc,high,,,
13310,https://bluebirdmontessori.ca/,4.5,22.0,https://maps.google.com/?cid=4732973578008225119,(416) 406-4033,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,Closed,Closed,,ChIJh17boJjM1IkRX2V9kGTmrkE,high,,,
13311,https://www.oise.utoronto.ca/jics/,,,https://maps.google.com/?cid=11149289404592919111,(416) 934-4517,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJFzxvbpc0K4gRR5LJWqQ7upo,high,,,
13317,https://waldorfacademy.org/,,,https://maps.google.com/?cid=4456591411627956338,(416) 962-6447,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,Closed,Closed,,ChIJY_lA9Z40K4gRchgk30b-2D0,high,,,
13318,https://www.tcdsb.org/SCHOOLS/STBERNARD/Pages/default.aspx,,,https://maps.google.com/?cid=11763843673611440879,(416) 393-5261,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:12 PM,Closed,Closed,,ChIJKbl7izsxK4gR7xLWXn6RQaM,high,,,
13324,http://www.mildenhallmontessori.com/,,,https://maps.google.com/?cid=16078058292181388638,(416) 413-9493,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,Closed,Closed,,ChIJOTB_t5c0K4gRXs1-39S8IN8,high,,,
13325,https://waldorfacademy.org/,,,https://maps.google.com/?cid=4456591411627956338,(416) 962-6447,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,Closed,Closed,,ChIJY_lA9Z40K4gRchgk30b-2D0,high,,,
13329,https://www.mildenhallmontessori.com/high-park-gardens/,,,https://maps.google.com/?cid=1788083501370006452,(416) 763-6097,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,Closed,Closed,,ChIJUcEz9DI0K4gRtFvlh3iM0Bg,high,,,
13337,http://www.bayviewglen.ca/,,,https://maps.google.com/?cid=4702306557761600057,(416) 443-1030,,,,,,,,,ChIJYW_-RZDS1IkRObpegObyQUE,high,,,
13338,http://www.mildenhallmontessori.com/,,,https://maps.google.com/?cid=4996535390319703647,(416) 259-2822,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,8:00 AM – 5:00 PM,Closed,Closed,,ChIJndQ9Dyk2K4gRX3as93ZCV0U,high,,,
13339,https://www.vivakidsacademy.ca/,4.6,22.0,https://maps.google.com/?cid=6664628866012054652,(416) 483-7070,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJ_wlgQeoyK4gRfIR2lqSEfVw,high,,,
13340,https://lullaboo.ca/,4.9,44.0,https://maps.google.com/?cid=5924165394825348197,(416) 874-6163,7:00 AM – 6:30 PM,7:00 AM – 6:30 PM,7:00 AM – 6:30 PM,7:00 AM – 6:30 PM,7:00 AM – 6:30 PM,Closed,Closed,,ChIJm5Cxq-wzK4gRZQQ6_QndNlI,high,,,
13344,http://www.tfs.ca/,,,https://maps.google.com/?cid=3769162789681525252,(416) 484-6533,8:00 AM – 4:30 PM,8:00 AM – 4:30 PM,8:00 AM – 4:30 PM,8:00 AM – 4:30 PM,8:00 AM – 4:30 PM,Closed,Closed,,ChIJDZXiSMwyK4gRBHKWW5bBTjQ,high,,,
13345,http://www.tfs.ca/,,,https://maps.google.com/?cid=3769162789681525252,(416) 484-6533,8:00 AM – 4:30 PM,8:00 AM – 4:30 PM,8:00 AM – 4:30 PM,8:00 AM – 4:30 PM,8:00 AM – 4:30 PM,Closed,Closed,,ChIJDZXiSMwyK4gRBHKWW5bBTjQ,high,,,
13346,http://www.laurelschool.ca/,5.0,60.0,https://maps.google.com/?cid=1030870660139792764,(416) 510-2500,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,Closed,Closed,,ChIJNe_Tlp3S1IkRfDkBU2djTg4,high,,,
13347,http://www.netivot.com,,,https://maps.google.com/?cid=11941816915011949426,(905) 771-1234,,,,,,,,,ChIJhT0Xt6kzK4gRctMJuDbbuaU,high,,,
13388,http://www.bannockburn.ca/,,,https://maps.google.com/?cid=9713086578779385749,(416) 789-7855,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJtwZJf_YyK4gRlW_CAMjQy4Y,high,,,
13415,https://baisyaakov.ca/,,,https://maps.google.com/?cid=14477287124793247860,(416) 783-6181,8:30 AM – 4:30 PM,8:30 AM – 4:30 PM,8:30 AM – 4:30 PM,8:30 AM – 4:30 PM,8:30 PM – 12:00 AM,Closed,Closed,,ChIJ8XBcPlMyK4gRdEijoO-n6cg,high,,,
13427,http://mariamontessori.ca/,,,https://maps.google.com/?cid=9118807482705526568,(416) 423-9123,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,Closed,Closed,,ChIJwUBiyybN1IkRKD_WjReDjH4,high,,,
13444,https://www.arsarmenianschool.ca/,3.7,24.0,https://maps.google.com/?cid=6256287774302566155,(416) 491-2675,7:30 AM – 5:00 PM,7:30 AM – 5:00 PM,7:30 AM – 5:00 PM,7:30 AM – 5:00 PM,7:30 AM – 5:00 PM,Closed,Closed,,ChIJAdNd1VzS1IkRC3fsX5XM0lY,high,,,
13449,http://www.associatedhebrewschools.com/,,,https://maps.google.com/?cid=2494412481139595047,(416) 787-1872,7:30 AM – 6:30 PM,7:30 AM – 6:30 PM,7:30 AM – 6:30 PM,7:30 AM – 6:30 PM,7:30 AM – 6:30 PM,Closed,Closed,,ChIJm-daX1oyK4gRJ1eghe_unSI,high,,,
13451,https://www.northwoodmontessori.ca/,4.7,23.0,https://maps.google.com/?cid=2408815989885533713,(416) 492-9495,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJN2BObyfT1IkREX5oXmHVbSE,high,,,
13452,http://www.eitzchaim.com/,2.8,6.0,https://maps.google.com/?cid=14942284911594785702,(416) 789-4366,,,,,,,,,ChIJsXHceKgzK4gRpktJoPWoXc8,high,,,
13454,http://www.lacitadelleacademy.com/,,,https://maps.google.com/?cid=12388698024367828396,(416) 385-9685,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,Closed,Closed,,ChIJOw4-cHrN1IkRrC0HDDd_7as,high,,,
13463,https://eyeschildcare.com/northyork-daycare/#nyaboutus,4.4,74.0,https://maps.google.com/?cid=6469334507900601760,(416) 498-5437,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJg2u2jQbT1IkRoIWXfHWxx1k,high,,,
13469,https://www.gilesschool.ca/?utm_source=GBP&utm_medium=LPM&utm_campaign=Website_visit&utm_id=092222&utm_term=2023,,,https://maps.google.com/?cid=3111622784486802602,(416) 446-0825,7:30 AM – 5:30 PM,7:30 AM – 5:30 PM,7:30 AM – 5:30 PM,7:30 AM – 5:30 PM,7:30 AM – 5:30 PM,Closed,Closed,,ChIJK_rB1p_S1IkRqgRZuG-0Lis,high,,,
13478,http://www.mightykids.ca/,,,https://maps.google.com/?cid=2913725423958546928,(647) 342-7926,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,Closed,Closed,,ChIJq6qao3vL1IkR8NkS5NWhbyg,high,,,
13496,http://libertyprepschool.com/,,,https://maps.google.com/?cid=2339358837435170914,(416) 603-0341,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,Closed,Closed,,ChIJARa53TjL1IkRYoB-23cSdyA,high,,,
13500,http://enquiringmindsmontessori.com/,,,https://maps.google.com/?cid=14061696363850023166,(416) 298-9938,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJt7g0zI_R1IkR_sCuQlcuJcM,high,,,
13501,https://www.tcdsb.org/o/BLESSEDPIERGIORGIOFRASSATI,,,https://maps.google.com/?cid=15984063054843372146,(416) 393-5456,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJ8T20pDzX1IkRcmJiQ6nM0t0,high,,,
13502,https://schoolweb.tdsb.on.ca/wexford,,,https://maps.google.com/?cid=9303052045049373352,(416) 396-6640,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJA3Pa6fDN1IkRqKIjmIsUG4E,high,,,
13503,https://www.georgebrown.ca/child-care-centres/sprucecourt/,,,https://maps.google.com/?cid=8594156489175785164,(416) 415-2450,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,Closed,Closed,,ChIJQWSHhETL1IkRzN5wCcuTRHc,high,,,
13504,https://tropicanacommunity.org/our-services/childcare/tropicana-childcare-centre-infant-toddler-pre-school/,3.0,4.0,https://maps.google.com/?cid=1747707576310695810,(416) 269-7093,,,,,,,,,ChIJK4fHJirQ1IkRggdC6ccaQRg,high,,,
13505,https://www.ymcagta.org/find-a-y/scarborough-our-lady-of-fatima-ymca-before-and-after-school-program,3.4,38.0,https://maps.google.com/?cid=9482849359420961571,(416) 399-3156,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJF4ycVtTN1IkRI7PTBkDZmYM,high,,,
13506,http://www.applejackspreschool.ca/,4.2,20.0,https://maps.google.com/?cid=8823448457541704619,(416) 690-9555,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,Closed,Closed,,ChIJ17CnNRvM1IkRq9u9nZ8vc3o,high,,,
13508,http://cheztantelaure.ca/,4.2,10.0,https://maps.google.com/?cid=16872752390718792404,(416) 283-0060,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJcfaf9tXb1IkR1KLqV-cOKOo,high,,,
13509,https://www.ymcagta.org/find-a-y/scarborough-our-lady-of-wisdom-ymca-before-and-after-school-program,,,https://maps.google.com/?cid=17028144018951210071,(416) 312-7760,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJz2C0FhTS1IkRV4THKcQeUOw,high,,,
13510,https://www.plasp.com/SearchForCare?type=0&lid=&sn=st.+conrad&pt=,,,https://maps.google.com/?cid=7676060504007800379,(647) 484-4372,"7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM",Closed,Closed,,ChIJtZR69I1cK4gRO3bK31vYhmo,high,,,
13524,http://ascotdaycare.com/,5.0,2.0,https://maps.google.com/?cid=12651717474398859341,(416) 651-2275,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJS7WF3XE0K4gRTXAl5ALuk68,high,,,
13525,https://grandavenuemontessori.com/,,,https://maps.google.com/?cid=3737558641814336803,(416) 247-9485,7:00 AM – 5:30 PM,7:00 AM – 5:30 PM,7:00 AM – 5:30 PM,7:00 AM – 5:30 PM,7:00 AM – 5:30 PM,Closed,Closed,,ChIJwbQzRj42K4gRI_WIRMh53jM,high,,,
13526,https://grandavenuemontessori.com/,,,https://maps.google.com/?cid=3737558641814336803,(416) 247-9485,7:00 AM – 5:30 PM,7:00 AM – 5:30 PM,7:00 AM – 5:30 PM,7:00 AM – 5:30 PM,7:00 AM – 5:30 PM,Closed,Closed,,ChIJwbQzRj42K4gRI_WIRMh53jM,high,,,
13527,http://littleangelsccc.ca/,4.6,20.0,https://maps.google.com/?cid=8273231417297887072,(416) 652-1868,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJoQx4CHQ0K4gRYF-k_CNs0HI,high,,,
13537,http://www.themunchkinmanor.com/,4.8,58.0,https://maps.google.com/?cid=15995896287984202737,(416) 860-5660,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJbw0EieMsK4gR8bNJjezW_N0,high,,,
13542,http://networkchildcare.com/,4.7,13.0,https://maps.google.com/?cid=12037300179681505275,(416) 248-1112,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJ4-LdVc02K4gR-2-psLwUDac,high,,,
13543,http://www.networkchildcare.com/,4.9,14.0,https://maps.google.com/?cid=10077265358094743695,(416) 530-0722 ext. 4044,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJtRpGxs4zK4gRjziWmHOj2Ys,high,,,
13546,http://www.hawthornschool.com/,,,https://maps.google.com/?cid=6063171719534048269,(416) 444-3054,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJK09b0p_S1IkRDXQFC462JFQ,high,,,
13547,http://monarchmanor.ca/about,4.8,32.0,https://maps.google.com/?cid=5277198471401947284,(416) 544-8686,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJ__8vGDIzK4gRlMAlyQxgPEk,high,,,
13548,http://www.blossoming.ca/,4.7,56.0,https://maps.google.com/?cid=6079324874886253899,(416) 546-9830,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJhYfzZWXM1IkRS43KmcMZXlQ,high,,,
13550,http://www.rhacademy.ca/,,,https://maps.google.com/?cid=12371108700492845695,(416) 224-8737,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJ9Ud8BXYzK4gRf9KectEBr6s,high,,,
13551,http://www.bluebellacademy.com/,4.3,6.0,https://maps.google.com/?cid=6421292757225831346,(416) 996-5009,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJiXs4BRrM1IkRsvs7wb0DHVk,high,,,
13556,https://brightpathkids.com/brightpath-academy/locations/the-beach,4.7,28.0,https://maps.google.com/?cid=11050296966353964166,(888) 808-2254,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJAV4ayvfL1IkRhswaPouKWpk,high,,,
13564,https://kidsandcompany.com/locations/st-andrews-church/,4.6,27.0,https://maps.google.com/?cid=12261837847652199081,(416) 506-5437,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJlXzI1tM0K4gRqeq_co7MKqo,high,,,
13584,http://www.scoredaycamp.com/,4.6,11.0,https://maps.google.com/?cid=6579859991330400009,(905) 709-6383,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,9:00 AM – 4:00 PM,Closed,Closed,,ChIJp-z558UzK4gRCacN78xbUFs,high,,,
13586,https://schoolweb.tdsb.on.ca/williamgdavis,,,https://maps.google.com/?cid=17602524396382435204,(416) 396-6650,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJndzUwL_b1IkRhLeFJK26SPQ,high,,,
13587,http://www.wrjp.ca/,,,https://maps.google.com/?cid=10322621953927530828,(416) 396-6635,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJ5REW4cLb1IkRTMl_uvlRQY8,high,,,
13588,https://schoolweb.tdsb.on.ca/charlottetown/,,,https://maps.google.com/?cid=12060080412163888453,(416) 396-6135,9:00 AM – 3:30 PM,8:45 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,8:30 AM – 3:30 PM,Closed,Closed,,ChIJ6YW8Ubrb1IkRRdWs4TwDXqc,high,,,
13589,https://www.georgebrown.ca/child-care-centres/elmlea/,5.0,2.0,https://maps.google.com/?cid=11075228834839394505,(416) 276-4851,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,Closed,Closed,,ChIJr0NYqZkxK4gRyfjDOvIds5k,high,,,
13590,https://schoolweb.tdsb.on.ca/danforthgardens,,,https://maps.google.com/?cid=15282565657171561887,(416) 396-6190,8:45 AM – 3:15 PM,8:45 AM – 3:15 PM,8:45 AM – 3:15 PM,8:45 AM – 3:15 PM,8:45 AM – 3:15 PM,Closed,Closed,,ChIJV3GBGGHO1IkRn41LpH6UFtQ,high,,,
13593,https://www.ymcagta.org/find-a-y/etobicoke-castlebar-ymca-before-and-after-school-program,,,https://maps.google.com/?cid=4607482873294673331,(647) 402-3100,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJf7PMzKg3K4gRs9VsA0MR8T8,high,,,
13595,https://www.ymcagta.org/find-a-y/etobicoke-st-leos-ymca-child-care-centre,,,https://maps.google.com/?cid=3725563613282524762,(416) 928-9622,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJUST9ak83K4gRWl7TDV7cszM,high,,,
13596,https://www.plasp.com/SearchForCare?type=0&lid=&sn=parkfield&pt=,4.5,2.0,https://maps.google.com/?cid=11351949685355353311,(647) 484-4372,"7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM",Closed,Closed,,ChIJ__-_u-U5K4gR35S29xc6ip0,high,,,
13597,https://www.plasp.com/SearchForCare?type=0&lid=&sn=st.+norbert&pt=,,,https://maps.google.com/?cid=9756846107098823011,(647) 484-4372,"7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM",Closed,Closed,,ChIJk4Vg1yUyK4gRYznHJddHZ4c,high,,,
13599,https://www.plasp.com/SearchForCare?type=0&lid=&sn=Bennington+Heights+P.S.+Toronto&pt=,,,https://maps.google.com/?cid=2199793793231850592,(647) 484-4372,"7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM",Closed,Closed,,ChIJF9d0hbfM1IkRYIyxyMw8hx4,high,,,
13600,https://www.plasp.com/SearchForCare?type=0&lid=&sn=Divine+Mercy+C.S.+Toronto&pt=,,,https://maps.google.com/?cid=14099244748334636450,(905) 890-1711,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJTfNdhS3T1IkRoh3HyWWUqsM,high,,,
13601,https://www.plasp.com/SearchForCare?type=0&lid=&sn=Blessed+Sacrament+C.S.+Toronto&pt=,1.0,1.0,https://maps.google.com/?cid=15135438480231951322,(647) 484-4372,"7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM",Closed,Closed,,ChIJybQ3DOgyK4gR2usAVhvhC9I,high,,,
13603,https://schoolweb.tdsb.on.ca/terraviewwillowfield,,,https://maps.google.com/?cid=12345046077940909125,(416) 396-6595,9:00 AM – 5:00 PM,Closed,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,9:00 AM – 5:00 PM,,ChIJPRpruBXS1IkRRUR_QwBqUqs,high,,,
13608,https://lefca.org/,,,https://maps.google.com/?cid=2415209705209991781,(416) 389-2925,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJo8fyRb_N1IkRZRIeOW6MhCE,high,,,
13610,https://www.tcdsb.org/o/stagatha,,,https://maps.google.com/?cid=13549498672963210869,(416) 393-5302,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJuYUnYMbP1IkRdU6ZNkF9Cbw,high,,,
13611,https://macaulaycentres.org/,,,https://maps.google.com/?cid=7261396562958586341,(416) 546-1090,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,Closed,Closed,,ChIJ-QVBxZo1K4gR5ZFjlLOpxWQ,high,,,
13613,https://schoolweb.tdsb.on.ca/kennedy,,,https://maps.google.com/?cid=1602485876543469672,(416) 396-6410,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJE0wOPPTT1IkRaDj0FGosPRY,high,,,
13614,https://www.lanor.ca/,,,https://maps.google.com/?cid=14612105012156940788,(416) 394-7800,8:20 AM – 2:45 PM,8:20 AM – 2:45 PM,8:20 AM – 2:45 PM,8:20 AM – 2:45 PM,8:20 AM – 2:45 PM,Closed,Closed,,ChIJ4djAyhtIK4gR9MFRHhegyMo,high,,,
