_id,LOC_ID,LOC_NAME,AUSPICE,ADDRESS,PCODE,ward,PHONE,bldg_type,BLDGNAME,IGSPACE,TGSPACE,PGSPACE,KGSPACE,SGSPACE,TOTSPACE,subsidy,run_date,cwelcc_flag,geometry
854,13599,Plasp Bennington Heights Ps,Non Profit Agency,76 BENNINGTON HEIGHTS DR,M4G 1B1,15,(888) 739-4102,Public Elementary School,Bennington Heights,0,0,0,13,30,43,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.368778086, 43.693985401]}"
855,13600,Plasp Divine Mercy C.S.,Non Profit Agency,101 VAN HORNE AVE,M2J 2S8,17,(888) 739-4102,Catholic Elementary School,Divine Mercy Catholic School,6,10,16,13,30,75,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.3594588683, 43.7848988304]}"
856,13601,Plasp Blessed Sacrament C.S.,Non Profit Agency,24 BEDFORD PARK AVE,M5M 1H9,8,(888) 739-4102,Catholic Elementary School,Blessed Sacrament Catholic School,0,0,0,13,45,58,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.404000764, 43.7274902056]}"
857,13603,Terraview-Willowfield Extended Day Program,Non Profit Agency,95 PACHINO BLVD,M1R 4K1,21,(647) 669-6201,Public Elementary School,Terraview-Willowfield Public School,0,0,0,13,15,28,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.308572744, 43.763782914]}"
858,13608,Clairlea Child Care Centre,Non Profit Agency,25 ROSALIND CRES,M1L 2X1,20,(416) 389-2925,Public Elementary School,Clairlea Public School,0,0,0,26,30,56,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.296235894, 43.716476759]}"
859,13610,St Agatha Catholic Before & After School Program,Non Profit Agency,49 CATHEDRAL BLUFFS DR,M1M 2T6,20,(416) 320-5807,Catholic Elementary School,St Agatha Catholic School,0,0,0,26,60,86,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.22962656, 43.723553209]}"
860,13611,Macaulay - Fh Miller Child Care Centre,Non Profit Agency,300 CALEDONIA RD,M6E 4T5,9,(416) 546-1090x470,Public Elementary School,Fh Miller Junior Public School,0,0,0,26,45,71,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.4589013604, 43.6840143564]}"
861,13613,Family Day Kennedy Extended Day & School Age Program,Non Profit Agency,20 ELMFIELD CRES,M1V 2Y6,22,(416) 297-9660,Public Elementary School,Kennedy Public School,0,0,0,26,30,56,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.3081837449, 43.8188445333]}"
862,13614,Plasp Lanor Junior Middle School,Non Profit Agency,450 LANOR AVE,M8W 2S1,3,(888) 739-4102,Public Elementary School,Lanor Junior Middle School Toronto,0,0,0,13,30,43,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.544792183, 43.609501481]}"
863,13615,Plasp Twentieth Street Junior School,Non Profit Agency,3190 LAKE SHORE BLVD W,M8V 1L8,3,(888) 739-4102,Public Elementary School,Twentieth Street Junior School,0,0,0,13,15,28,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.519938243, 43.597977149]}"
864,13616,Buchanan Extended Day & School Age Program,Non Profit Agency,4 BUCANNAN RD,M1R 3V3,21,(647) 669-6201,Public Elementary School,Buchanan Public School,0,0,0,0,30,30,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.299928269, 43.75141236]}"
865,13617,Silver Springs Extended Day & School Age Program,Non Profit Agency,222 SILVER SPRINGS BLVD,M1V 1S4,22,(416) 291-0023,Public Elementary School,Silver Springs Public School,0,0,0,13,45,58,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.302376969, 43.804429507]}"
866,13618,Willowbrae Academy Bayview Village,Commercial Agency,432 SHEPPARD AVE E,M2N 3B7,18,(647) 676-6290,Other,,9,38,55,0,0,102,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.391278529, 43.766538366]}"
867,13619,Beaches Montessori School Incorporated,Commercial Agency,950 KINGSTON RD,M4E 1S7,19,(416) 901-2992,Other,Beaches Montessori School,0,30,24,0,0,54,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.287806601, 43.680614092]}"
868,13620,Bumble Bee Academy,Commercial Agency,1560 QUEEN ST E,M4L 1E9,14,(416) 462-0106,Other,,0,15,48,0,0,63,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.3190688089, 43.6660237417]}"
869,13624,Tiny Bumblebees Childcare Inc.,Commercial Agency,47 ACACIA RD,M4S 2K6,12,(416) 623-8016,Other,,0,10,15,0,0,25,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.3898618728, 43.7016755377]}"
870,13681,Mon Petit Univers,Commercial Agency,1578 KINGSTON RD,M1N 1S2,20,(647) 403-2327,Other,,0,15,15,0,0,30,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.266944495, 43.690532507]}"
871,13682,Les Etoiles Brillantes - Garderie,Non Profit Agency,85 FORTY FIRST ST,M8W 3P1,3,(416) 855-2044,Public Elementary (French),,0,15,24,52,45,136,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.543780988, 43.590218864]}"
872,13713,East York Montessori School,Commercial Agency,486 COSBURN AVE,M4J 2N5,14,(416) 888-3535,Other,,0,15,16,0,0,31,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.333702649, 43.693065536]}"
873,13716,Aspiring Academics Preschool - Somerset,Commercial Agency,56 SOMERSET AVE,M6H 2R4,9,(416) 889-9389,Other,,9,15,22,0,0,46,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.431883188, 43.673106805]}"
874,13738,Precious Ones Bilingual Preschool Corp.,Commercial Agency,233 WESTVIEW BLVD,M4B 3J7,19,(416) 755-0004,Other,,0,12,21,0,0,33,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.305109302, 43.71323716]}"
875,13752,Bluffer's Park Montessori School,Commercial Agency,2857 KINGSTON RD,M1M 1N3,20,(647) 340-9099,Commercial Building,,0,10,16,0,0,26,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.235739262, 43.721915395]}"
876,13756,Holy Trinity Ymca,Non Profit Agency,6 COLONEL SAMUEL SMITH PARK DR,M8V 4B7,3,(647) 281-4410,Catholic Elementary School,The Holy Trinity Catholic School,0,0,0,52,90,142,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.517286383, 43.597344645]}"
877,13761,Central Montessori Schools - Maplehurst Campus,Commercial Agency,181 MAPLEHURST AVE,M2N 3C1,18,(416) 222-9207,Other,,0,0,64,0,0,64,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.402766701, 43.763979952]}"
878,13780,Agile Innovators Montessori,Commercial Agency,390 BAMBURGH CIR,M1W 3X3,22,(647) 812-0520,Place of Worship,,0,15,44,0,0,59,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.3238124386, 43.8165496137]}"
879,13782,Alphabet Treehouse Childcare Centre,Commercial Agency,1780 AVENUE RD,M5M 3Y9,8,(416) 548-7891,Other,,20,45,75,0,0,140,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.418864646, 43.729535772]}"
880,13783,Lullaboo Nursery And Childcare Center,Commercial Agency,2316 QUEEN ST E,M4E 1G8,19,(416) 849-2977,Other,,20,75,120,0,0,215,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.283466746, 43.673747113]}"
881,13802,Lynnwood Heights Junior Public School,Non Profit Agency,50 SOUTHLAWN DR,M1S 1J1,22,(416) 299-1405,Public Elementary School,Lynnwood Heights Jr Public School,0,0,0,13,15,28,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.291347867, 43.796580758]}"
882,13806,St. Ursula Licensed Before And After School Program,Non Profit Agency,215 LIVINGSTON RD,M1E 1L8,24,(416) 281-0262x230,Catholic Elementary School,Catholic School,0,0,0,13,15,28,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.199660401, 43.749792209]}"
883,13807,St. Columba Catholic School,Non Profit Agency,10 JOHN TABOR TRAIL,M1B 1M9,25,(437) 216-1831,Catholic Elementary School,Catholic School,10,15,24,26,45,120,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.211827407, 43.806193449]}"
884,13820,St Victor Catholic School Before & After Child Care Program,Non Profit Agency,20 BERNADINE ST,M1P 4M2,21,(647) 289-7259,Catholic Elementary School,St Victor Catholic School,0,0,0,26,45,71,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.259105373, 43.769057152]}"
885,13822,Annunciation Catholic School Before & After Child Care Program,Non Profit Agency,65 AVONWICK GATE,M3A 2M8,16,(647) 289-8728,Catholic Elementary School,Annunciation Catholic School,0,0,0,13,30,43,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.321050326, 43.753114481]}"
886,13824,Plasp Steelesview Public School,Non Profit Agency,105 BESTVIEW DR,M2M 2Y1,17,(888) 739-4102,Public Elementary School,Steelesview Public Elementary School,0,0,0,13,30,43,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.3856361024, 43.8026746987]}"
887,13825,Plasp St. Albert Catholic School,Non Profit Agency,1125 MIDLAND AVE,M1K 4H2,21,(888) 739-4102,Catholic Elementary School,St Albert Catholic School,0,0,0,0,15,15,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.261510742, 43.743641037]}"
888,13838,Plasp Pauline Junior Public School,Non Profit Agency,100 PAULINE AVE,M6H 3M8,9,(888) 739-4102,Public Elementary School,Pauline Public School,0,0,0,13,15,28,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.43914367, 43.662489102]}"
889,13849,Network - Lansing Child Care Centre,Non Profit Agency,49 BOGERT AVE,M2N 1K4,18,(416) 530-0722x4059,Other,,20,20,32,0,0,72,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.413016266, 43.759886913]}"
890,13850,Eco Kids-Child Care Centre Inc.,Commercial Agency,1315 KIPLING AVE,M9B 3N7,2,(647) 425-3245,Other,,0,30,48,0,0,78,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.5457290684, 43.6660832813]}"
891,13851,Humberside Montessori School,Commercial Agency,121 KENNEDY AVE,M6S 2X8,4,(416) 762-8888,Other,,0,0,120,0,0,120,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.474911482, 43.650861751]}"
892,13852,Absorbent Years Childcare (Montessori),Commercial Agency,2737 BAYVIEW AVE,M2L 1C5,15,(416) 502-1769,Other,,0,18,33,0,0,51,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.3858599859, 43.7609842762]}"
893,13860,Kids & Company - Rosedale,Commercial Agency,129 MOUNT PLEASANT RD,M4W 2S3,11,(416) 922-9814,Other,,6,20,24,0,0,50,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.380355409, 43.675879277]}"
894,13867,Alive Montessori & Private School,Commercial Agency,2 WEMBLEY RD,M6C 2E9,8,(416) 602-1151,Church,,0,0,24,23,0,47,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.426060758, 43.70188695]}"
895,13873,Northview Advent Child Care,Non Profit Agency,541 FINCH AVE W,M2R 3Y3,6,(647) 352-6221,Other,,10,15,24,0,0,49,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.446247446, 43.7709140452]}"
896,13874,St. Stephen Child Care Centre,Non Profit Agency,55 GOLFDOWN DR,M9W 2H8,1,(416) 519-5760,Catholic Elementary School,,10,10,16,13,15,64,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.554473172, 43.722002511]}"
897,13875,The Learning Enrichment Foundation - St Maurice,Non Profit Agency,45 KINGSVIEW BLVD,M9R 1T7,1,(416) 551-5155,Catholic Elementary School,St. Maurice Catholic School,10,15,24,0,0,49,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.553932867, 43.69781276]}"
898,13876,Ymca Of Greater Toronto - St Augustine,Non Profit Agency,98 SHOREHAM DR,M3N 1S9,7,(647) 945-7310,Other,,10,15,16,26,30,97,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.525064289, 43.768236518]}"
899,13879,Greenwood Montessori School,Non Profit Agency,38 PAYZAC AVE,M1E 2W7,24,(416) 281-9208,Other,,6,15,48,0,0,69,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.197338477, 43.757982601]}"
900,13888,Manor Montessori School 3,Commercial Agency,909 MOUNT PLEASANT RD,M4P 2Z6,15,(416) 488-4218,Other,,0,0,16,0,0,16,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.391162424, 43.711604141]}"
901,13893,Network Bendale Acres Child Care Centre,Non Profit Agency,2920 LAWRENCE AVE E,M1P 2T8,21,(416) 530-0722x4108,Community Health Centre,Bendale Acres Long Term Care,10,15,24,0,0,49,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.2521591722, 43.7548951069]}"
902,13894,Macaulay - St. John The Evangelist Child Care Centre,Non Profit Agency,23 GEORGE ST,M9N 2B4,5,(416) 953-0133,Catholic Elementary School,St. John The Evangelist Catholic School,10,10,16,39,60,135,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.520362329, 43.703147952]}"
903,13902,Willowbrae Academy Etobicoke,Commercial Agency,4975 DUNDAS ST W,M9A 1B6,3,(647) 508-0444,Other,Willowbrae Academy,10,45,40,15,0,110,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.5298045356, 43.6472456447]}"
904,13906,Two Short Storeys,Commercial Agency,430 BROADVIEW AVE,M4K 2N1,14,(416) 902-1300,Other,,10,30,48,0,0,88,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.3536051425, 43.6670563721]}"
905,13907,Big Dreams Early Learning Centre,Commercial Agency,1703 VICTORIA PARK AVE,M1R 1R9,21,(416) 757-8040,Commercial Building,,6,10,20,0,0,36,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.3068013475, 43.7359275299]}"
906,13910,Gan Sameach,Commercial Agency,585 GLENGROVE AVE,M6B 2H5,8,(416) 826-7955,Place of Worship,,0,0,24,0,0,24,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.435690444, 43.712364395]}"
907,13918,Clearview Child Care Centre,Commercial Agency,1300 DON MILLS RD,M3B 2W6,16,(647) 898-1883,Other,,16,34,64,0,0,114,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.3466862533, 43.7454215217]}"
908,13924,The Neighbourhood Group Yonge And Sheppard Child Care Centre,Non Profit Agency,30 SHEPPARD AVE E,M2N 2Z7,18,(647) 208-6063,Other,,10,30,32,0,0,72,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.410074457, 43.762079357]}"
909,13929,Kids & Company The Stockyards,Commercial Agency,100 WESTON RD,M6N 0A6,5,(416) 761-9019x0,Other,,10,25,47,0,0,82,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.469910831, 43.674542476]}"
910,13934,The Neighbourhood Group Canoe Landing Child Care,Non Profit Agency,26 BRUNEL CRT,M5V 0R5,10,(437) 848-8074,Other,,10,10,32,0,0,52,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.394307671, 43.639355426]}"
911,13943,The Neighbourhood Group Canoe Landing Before And After Program,Non Profit Agency,20 BRUNEL CRT,M5V 0R5,10,(416) 830-5548,Public Elementary School,Jean Lumb Public School,0,0,0,130,150,280,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.394275669, 43.639270765]}"
912,13947,The Neighbourhood Group Community Services Our Lady Of Lourdes,Non Profit Agency,444 SHERBOURNE ST,M4X 1K2,13,(416) 854-9889,Catholic Elementary School,Our Lady Of Lourdes Catholic School,0,0,0,52,65,117,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.37469556, 43.666043493]}"
913,13948,Aboriginal Head Start - Epnigishmok,Non Profit Agency,20 BANSLEY AVE,M6E 2A2,12,(416) 639-9036,Other,,0,0,16,0,0,16,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.442911588, 43.692255624]}"
914,13953,Kids & Company King And Highline,Commercial Agency,1100 KING ST W,M6K 1E6,10,(416) 460-3373,Other,,20,30,24,0,0,74,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.422240833, 43.640120672]}"
915,13954,Queen's Park Child Care Centre,Non Profit Agency,7 QUEENS PARK CRES E,M7A 1Y7,11,(416) 972-9979,Other,,10,30,48,0,0,88,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.389605645, 43.661021036]}"
916,13963,Kids & Company Queen West,Commercial Agency,308 QUEEN ST W,M5V 2A4,10,(416) 595-5537x0,Other,,30,45,32,0,0,107,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.393926709, 43.649645376]}"
917,13982,Plasp St. Louis C.S.,Non Profit Agency,11 MORGAN AVE,M8Y 2Z7,3,(888) 739-4102,Catholic Elementary School,St. Louis Catholic School,0,0,0,13,45,58,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.5009586586, 43.6257536986]}"
918,13983,Plasp Sts. Cosmas And Damian C.S,Non Profit Agency,111 DANESBURY AVE,M6B 3L3,8,(888) 739-4102,Catholic Elementary School,St. Cosmas And Damian Catholic School,0,0,0,13,30,43,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.444425892, 43.706934228]}"
919,13984,Plasp St. Simon C.S.,Non Profit Agency,24 STRATHBURN BLVD,M9M 2K3,7,(888) 739-4102,Catholic Elementary School,St. Simon Catholic School,0,0,0,13,45,58,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.532976161, 43.718862096]}"
920,13993,Columbus Early Learning Centres - St Charles,Non Profit Agency,50 CLAVER AVE,M6B 2W1,8,(416) 717-0355,Catholic Elementary School,St Charles Catholic School,0,0,0,26,45,71,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.451350695, 43.713281894]}"
921,14000,Macaulay - St. Andre Child Care Centre,Non Profit Agency,36 YVONNE AVE,M3L 1C9,7,(416) 312-5044x502,Catholic Elementary School,St. Andre Catholic School,0,0,0,26,30,56,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.517861124, 43.724023325]}"
922,14130,Cambridge Leaf Montessori School,Commercial Agency,3875 MCNICOLL AVE,M1X 0C1,23,(416) 771-6695,Other,,0,28,30,0,0,58,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.236946595, 43.826170831]}"
923,14141,Avondale Centre For Early Development,Non Profit Agency,171 AVONDALE AVE,M2N 2V4,18,(416) 941-2121,Other,Avondale Public School,10,30,32,0,0,72,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.400002094, 43.759678414]}"
924,14142,Kinder Grove St. Clair,Commercial Agency,94 VAUGHAN RD,M6C 2M1,12,(416) 654-1678,Other,,10,15,16,0,0,41,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.421348861, 43.683557307]}"
925,14157,Buds And Blossoms,Commercial Agency,517 PARLIAMENT ST,M4X 1P3,13,(416) 655-0695,Other,,0,8,16,0,24,48,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.368009349, 43.665250296]}"
926,14167,Brightpath Academy - Forest Hill,Commercial Agency,5 GLEN PARK AVE,M6B 4J2,8,(647) 547-2120,Place of Worship,,10,30,32,0,0,72,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.429426495, 43.712759244]}"
927,14170,Top Mandarin Daycare Centre-2,Commercial Agency,4271 SHEPPARD AVE E,M1S 4G4,23,(647) 998-0928,Commercial Building,Cathay Plaza,0,10,24,0,0,34,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.2756602038, 43.7855379462]}"
928,14195,Mothercraft Midtown Ced,Non Profit Agency,44 LILLIAN ST,M4S 0B7,12,(416) 362-0333,Other,,10,10,32,0,0,52,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.393735289, 43.705786822]}"
929,14196,Atelier Kids Inc.,Commercial Agency,15 OAKMOUNT RD,M6P 2M3,4,(416) 604-2442,Other,,0,30,46,0,0,76,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.462272193, 43.654832806]}"
930,14199,Montessori Villa Wisdom Inc.,Commercial Agency,231 MILNER AVE,M1S 5E3,23,(647) 876-5414,Commercial Building,,0,15,32,11,0,58,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.238701806, 43.78862098]}"
931,14206,Small World Big Dreams Child Care Centre Inc.,Commercial Agency,1085 MIDLAND AVE,M1K 4G7,21,(647) 808-2514,Commercial Building,,0,10,16,0,0,26,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.261005736, 43.742387901]}"
932,14207,Ma Premiere Ecole,Commercial Agency,2383 QUEEN ST E,M4E 1H5,19,(416) 671-4367,Other,,0,0,28,0,0,28,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.287145869, 43.672594441]}"
933,14208,Little Giants Childcare Centre Inc.,Commercial Agency,50 FOREST MANOR RD,M2J 0E3,17,(416) 668-1067,Other,,0,23,35,0,0,58,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.345394338, 43.772796265]}"
934,14211,Chabad Lubavitch Of York Mills,Non Profit Agency,2437 BAYVIEW AVE,M2L 1A5,15,(416) 551-9391,Synagogue,Bayview Hebrew School,10,15,24,0,0,49,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.381637578, 43.739196703]}"
935,14212,Absorbent Years Childcare Inc,Commercial Agency,128 FAIRVIEW MALL DR,M2J 0E8,17,(416) 502-1769,Other,,0,10,22,0,0,32,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.344920512, 43.779923291]}"
936,14220,Village Green Child Care Centre,Non Profit Agency,275 VILLAGE GREEN SQ,M1S 0L8,22,(416) 901-5180,Other,,10,20,32,0,0,62,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.283200861, 43.779597568]}"
937,14226,Manor Montessori School,Commercial Agency,9 ELVINA GDNS,M4P 1X7,15,(416) 488-4218,Other,,0,0,25,0,0,25,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.391061296, 43.711642191]}"
938,14227,Momentum Montessori Regent Park Inc,Commercial Agency,237 SACKVILLE ST,M5A 3G1,13,(416) 459-2235,Other,,0,15,47,24,0,86,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.362798036, 43.660387372]}"
939,14228,The Junior Academy,Commercial Agency,2454 BAYVIEW AVE,M2L 1A6,15,(416) 425-4567,Other,,0,8,9,0,0,17,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.3834683972, 43.7415259823]}"
940,14229,Blue Bell Academy,Commercial Agency,2189 GERRARD ST E,M4E 2C6,19,(416) 550-4442,Other,,0,20,0,0,0,20,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.3009853815, 43.6835879986]}"
941,14231,Eyet - Crescent Town Centre,Non Profit Agency,2A THE MARKET PL,M4C 5M1,19,(647) 696-4777,Other,,10,25,48,0,0,83,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.292361448, 43.695812924]}"
942,14239,Kodomoen Childcare Centre,Non Profit Agency,630 SPADINA AVE,M5S 2H4,11,(416) 599-2426,Place of Worship,Knox Presbyterian Church,0,0,24,0,0,24,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.40239024, 43.662540632]}"
943,14243,The Castle Child Care Centre,Commercial Agency,4480 EGLINTON AVE W,M9A 4M4,2,(416) 459-6363,Other,,0,15,26,0,0,41,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.538449514, 43.680599783]}"
944,14244,Beth Sholom First Foundations Community Preschool,Non Profit Agency,1445 EGLINTON AVE W,M6C 2E6,12,(416) 432-2561,Synagogue,,0,40,48,0,0,88,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.437711305, 43.698087274]}"
945,14245,Tiny Hoppers Park Lawn,Commercial Agency,20 PARK LAWN RD,M8V 0E9,3,(437) 788-8855,Other,,10,45,64,0,0,119,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.483452308, 43.623572258]}"
946,14257,Torah Tots Childcare,Non Profit Agency,37 SOUTHBOURNE AVE,M3H 1A4,6,(416) 633-7659,Other,,0,30,40,0,0,70,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.431222108, 43.738545259]}"
947,14258,Macaulay - Marlee Child Care Centre,Non Profit Agency,145 MARLEE AVE,M6B 3H3,8,(416) 546-8931x583,Other,,10,15,24,0,0,49,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.4410303906, 43.7032633519]}"
948,14272,The Little Campus,Commercial Agency,48 ROSEMEADE AVE,M8Y 3A5,3,(647) 372-5437x504,Other,,10,58,68,0,0,136,N,26DEC25,N,"{""type"": ""Point"", ""coordinates"": [-79.5027426159, 43.6285994926]}"
949,14274,Les Etoiles Brillantes 2,Non Profit Agency,100 RAVEL RD,M2H 1S9,17,(647) 285-2099,Public Elementary (French),Ecole Elementaire Paul-Demers,0,0,0,26,30,56,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.367340382, 43.791951831]}"
950,14275,Denisa Childcare,Commercial Agency,1065 COLLEGE ST,M6H 1B2,9,(416) 535-2228,Commercial Building,,0,14,16,0,0,30,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.431173605, 43.65267056]}"
951,14276,Le Petit Chaperon Rouge - Scarborough,Non Profit Agency,29 MEADOWVALE RD,M1C 1R7,25,(647) 269-4833,Public Elementary (French),Ecole Elementaire Catholique Saint-Michel,10,15,24,52,30,131,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.155944747, 43.777738537]}"
952,14278,Alphabet Academy,Commercial Agency,111 MANOR RD E,M4S 1R4,12,(416) 219-9021,Place of Worship,,0,15,24,0,0,39,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.391052927, 43.703546785]}"
953,14279,Little Bugs Nursery Corporation,Commercial Agency,1448 KINGSTON RD,M1N 1R6,20,(416) 565-1109,Other,,0,10,18,0,0,28,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.2707984328, 43.6881272816]}"
954,14280,Mtt Davisville (10730041 Canada Inc),Commercial Agency,588 MOUNT PLEASANT RD,M4S 2M8,12,(416) 722-8311,House,,0,10,13,0,0,23,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.388490031, 43.703453689]}"
955,14283,Alphabet Station,Commercial Agency,2206 QUEEN ST E,M4E 1E7,19,(416) 402-4702,Other,,10,20,24,0,0,54,N,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.289416239, 43.672550802]}"
956,14284,Learning Jungle Buttonwood,Commercial Agency,100 SIDNEY BELSEY CRES,M6M 5H6,5,(416) 241-3800,Public Elementary School,Portage Trail Public School,10,30,48,0,0,88,Y,26DEC25,Y,"{""type"": ""Point"", ""coordinates"": [-79.509766886, 43.692296186]}"
